annual_turnover,loan_amount,gst_compliance_score,audit_risk_flag,cibil_score,risk_probability,default
5500400.412503389,1669496.7569047099,8,0,613,0.021432032806990395,0
8991334.979567928,1728124.7442642665,1,1,468,0.021732235783929937,0
11219837.112010721,-22328.269621581072,7,0,819,0.021242796213021945,0
6213446.118272366,2010817.606913804,7,0,897,0.021483950512385726,0
4633606.762559224,2218184.017121877,8,1,735,0.02168521970364159,0
6069011.296961101,974906.7313191653,3,1,811,0.021634798935905086,0
6775310.851747672,1013850.8776325826,1,0,708,0.021577279465302336,0
4358664.748885617,1274873.3061108643,9,0,735,0.021386832282806672,0
8590422.711824644,1121997.9902716978,1,0,614,0.02156318654130515,0
5460141.5183828045,1611963.436973303,6,0,841,0.02149994792627755,0
5995486.178182788,526737.3568205679,9,1,878,0.021358711622886148,0
6331848.504108923,941036.1959816301,2,0,362,0.021539493647832624,0
5843173.221228912,2269598.6000874536,4,0,331,0.02164303110110012,0
6677881.000939224,1035890.0163259911,2,0,898,0.021544309909517063,0
3765493.6269061537,2121714.1390514625,4,0,510,0.021772670929499575,0
3883396.492107939,1677669.0977950685,2,0,762,0.021749377395254062,0
2799691.5340566104,595366.1427058709,1,0,862,0.021623949405830213,0
5879002.461240453,1817664.5976081032,3,0,874,0.02162137570588717,0
6557873.007024229,1441166.3489035734,8,0,379,0.021369997786202848,0
5915545.732303771,1272266.4718751297,5,0,642,0.02147761688132025,0
8348984.866695074,1622478.546586002,4,0,531,0.021499287829139815,0
4988807.9623419065,1737316.742783396,5,0,428,0.021576245411295485,0
6337483.311185026,1853795.9109873096,6,0,318,0.02149794027218235,0
2816598.2477213712,2089126.4237740012,6,0,656,0.02183062936568528,0
4225800.595051198,1704067.956389178,5,1,718,0.021740422765237893,0
6391075.5151315555,812182.9556068191,6,0,380,0.021375418763052746,0
6698204.221486288,1263177.2711744045,9,1,417,0.02143331288049686,0
4412066.104671636,2971524.1676343107,5,0,793,0.02181713526552077,0
4856801.496283866,1862245.5301908639,6,0,791,0.021565275105225906,0
1964252.5066383812,2684643.6504057487,4,0,524,0.02236759791943017,0
4285941.598386781,2197717.0410995926,3,0,718,0.021772160689416953,0
6780766.327039572,1620901.0357778743,6,0,436,0.021458340327009256,0
6150410.032213133,1650703.5348905588,5,0,525,0.02151710460437,0
6001331.44276242,1481709.9800615772,4,1,633,0.02166165365812014,0
5099547.37436192,631097.6920767502,5,0,528,0.021409986840989426,0
5014126.317256353,1509023.626234112,7,1,622,0.021590597246873934,0
3679357.721053106,2105337.2762710983,1,0,407,0.02189023612572288,0
6397656.840405069,1200180.002589398,1,0,744,0.02160539156612655,0
5841945.88877878,1705976.4995309047,1,0,306,0.021682730383658564,0
5984037.6959855985,1925795.5229465987,2,0,427,0.02166777005383493,0
3947930.3146648393,1045159.7803437624,9,0,652,0.021366276082159633,0
693314.1602575108,1274348.5678281677,5,0,566,0.022679619626017996,0
7194305.4235073915,991044.2547614204,9,1,513,0.02139566707249097,0
4042325.087983192,1088917.1966552965,5,0,546,0.021517837605554254,0
3274448.4719137587,856197.3581734694,7,0,894,0.02143792480633601,0
6386957.823827988,1049775.7693109866,6,0,673,0.021403030080058446,0
4215974.720161741,2209727.84039892,2,0,720,0.021817603851890955,0
7119872.768093243,1042261.4854548537,3,0,340,0.02150080995969009,0
6234011.899153395,1563229.609530345,5,0,647,0.021504046836301176,0
6367138.6464009555,1248565.623164522,4,0,860,0.021500593389354623,0
2268088.5775989313,2089432.9685184695,6,0,442,0.021963577836571376,0
7423887.970772801,2155581.148301808,8,0,440,0.021422282384205876,0
5522501.062467712,1932034.9910694733,8,0,864,0.02146634183292768,0
4261445.721507594,1653067.2765513777,3,1,406,0.02180312251698155,0
5286776.934684502,1384470.2315795508,4,0,332,0.021549310218660793,0
1447529.5342033599,904062.6479043751,1,0,499,0.02192900947908962,0
5817305.622961341,2471764.4405610985,2,0,418,0.021744109972893413,0
2941256.983635857,1120163.4911237233,9,0,528,0.021452268126025506,0
2294659.428312931,1831823.1735164206,10,1,484,0.021847845237519425,0
1955281.627564218,2029782.7863116986,10,0,514,0.021902011723728135,0
7225376.74997985,1222359.7515473352,2,0,429,0.02155471803527753,0
3741473.2126144227,2019006.263657981,6,1,571,0.021804393645458785,0
8067455.419832999,1882106.6016694277,7,0,307,0.02141705271904461,0
3928397.073895404,2363981.9176908825,6,0,702,0.021726978791224823,0
1585284.0848141066,1265326.7667866445,8,0,878,0.02179837588918106,0
2766951.1201026817,857067.9913601426,9,0,668,0.02139961530429331,0
7471623.240013877,1247255.1222777443,8,0,836,0.021330871872326053,0
4688203.644126665,1604426.771267166,5,0,352,0.021571789485117218,0
3903425.4070187984,1529106.3635425281,8,0,546,0.021497363696640053,0
5320036.451705575,1303281.0518627248,10,1,636,0.02143804650495351,0
6003565.47233509,545401.2705113785,10,0,580,0.021200459907513992,0
7234797.631804922,1735241.4980645534,9,1,332,0.021471278368604824,0
7896998.459785853,2486172.2395411,8,0,847,0.021440403392626012,0
4280462.708421828,1732125.6190615017,2,0,642,0.021729119908937878,0
2347904.6278359233,1804567.7595267568,2,0,538,0.021998650250942074,0
4173069.677753448,1786222.653077551,3,1,791,0.02183283846183703,0
5520561.013165772,1698523.3349412,7,0,476,0.021472136711622247,0
3072482.147578778,1965832.9834340473,9,0,343,0.021644068098395294,0
3085698.1702099144,1697686.840592833,8,0,603,0.021614710137242726,0
5687575.763099771,1343661.415173362,9,0,568,0.021345175156140747,0
4902695.296859098,1102005.544995623,6,1,699,0.02157120869867713,0
5065593.990823173,1375513.1723596624,1,0,730,0.021667561393527057,0
3483009.330599861,1657064.748225333,4,0,720,0.02170771471292854,0
4539198.571588465,1341958.5194385133,6,0,430,0.021500254545995634,0
3151533.7114633913,1657169.3415657151,6,0,709,0.021670737904612863,0
6780396.822249574,1719575.0668502087,8,0,524,0.021395066527050137,0
7070498.669447505,1916589.7156350908,1,0,442,0.021667211970492543,0
1307624.2755238125,2141397.48441949,2,1,877,0.022765707929083463,0
3140978.2796151796,1539003.7092394289,2,0,839,0.021792307219362976,0
2006941.489819842,846111.7174261697,6,0,424,0.021593538489589403,0
3699952.1311862036,1327447.9515904048,7,1,511,0.02163341950982273,0
4833124.060419278,1522031.2837032997,2,0,727,0.02166265577948712,0
2100709.5606029397,582115.621911455,5,0,736,0.021523559073105804,0
3156280.3737493735,2194332.260051241,6,0,891,0.021796196420290275,0
2992085.255837003,1571188.9562552331,4,0,537,0.021744270265738396,0
5414534.658797888,1690676.4172901425,1,0,627,0.021697709920481985,0
5138688.674072501,2182763.2312631328,3,1,418,0.02183042022856935,0
3556524.8933254937,1184928.5849288267,10,0,345,0.021379928712043514,0
5353641.744278796,1787020.965442015,9,0,383,0.021417422414626793,0
3906639.8308254695,1445067.9384490321,6,0,651,0.021555254601321083,0
4456689.779347894,1407956.5664920404,2,0,312,0.02166339871995537,0
8346904.180597074,1113903.8060978104,9,0,471,0.021269044486114223,0
7680922.1035806965,2332801.606843264,4,0,533,0.02158029725357129,0
2400837.526144805,1312249.9799622146,8,0,480,0.021612044568908147,0
6659464.835758349,1849732.123447851,10,0,350,0.02133889093541293,0
6622793.108983184,562496.3062640318,7,1,694,0.02143060885379447,0
2703473.4224947635,2089994.2648448932,3,0,728,0.02196494558994788,0
6637555.287509721,2026105.5779785293,8,1,573,0.021556746945355778,0
8075863.836825106,1548717.0551486516,4,0,506,0.02149739084515486,0
2754910.3875111723,1386528.766931038,2,0,447,0.021802170476013127,0
3164994.3579714727,1700000.0028067832,5,0,599,0.02171613484408138,0
7035322.933687005,2644395.3304401445,1,1,752,0.021868268323568755,0
5542990.621651296,618381.6505482574,8,1,848,0.021413298912115002,0
6102952.550479047,1891013.693787064,8,1,682,0.02156015636296972,0
5681178.432800993,1044191.3489230487,3,1,833,0.021651952717260486,0
5781391.841856288,1490040.8018501345,1,0,532,0.02165733359075307,0
2347055.743377834,1376059.9404606684,4,0,428,0.02178957876598514,0
7094635.413242897,1285840.8711011221,9,0,869,0.021304438585942987,0
7339179.984855548,1494767.4354736353,9,0,536,0.021321049284926855,0
4541218.511863944,932914.4273611048,1,1,881,0.021742036854942914,0
4913046.100372275,2014590.2180639836,7,0,874,0.02154795854500544,0
1937784.9948885557,602928.2444006999,6,0,784,0.02151173788772042,0
6028509.51203567,1769882.256414171,7,0,540,0.021461703782500553,0
6144114.883428289,1336732.0737327144,7,0,522,0.02140540047996364,0
4875617.966001378,914537.5530962732,8,0,398,0.021346159180672505,0
7248706.719741005,1601191.6852993476,8,0,856,0.021370836299707947,0
4331845.538040119,721524.456646761,10,0,572,0.021256536741375762,0
6129211.8517872,1519856.9108598174,2,0,698,0.02161307364578705,0
2960671.3226157688,788561.5460942228,4,0,816,0.02155262175090893,0
4952895.698251524,1730636.0421589157,4,0,729,0.0216141472549149,0
4651291.484194328,1037821.3331848122,10,1,822,0.02142186365906489,0
5450615.844081883,1274502.9914853452,8,0,647,0.021380415336755186,0
4260946.142333283,1646974.693971581,3,0,850,0.021678661391516803,0
4737054.808656665,1113728.944078882,3,0,750,0.021566519033043432,0
6652094.342883012,1471018.0001658488,2,0,341,0.021593200494044895,0
4126471.5255235652,743084.7493775731,1,0,393,0.02159982265647261,0
1786845.7985226414,1815437.8017980778,8,0,785,0.021959704759607363,0
8499167.808410842,2382456.9027753854,9,0,816,0.0213778151590239,0
7762908.157380973,2896104.4339549807,9,0,863,0.021446509431060135,0
2415474.609788763,1545584.0733332196,8,1,449,0.021804570541750123,0
6379415.610490389,1894102.0703985933,5,0,798,0.021538226358776745,0
3994050.458897314,609687.1635462554,1,0,670,0.021579508569855552,0
5526974.430662119,2251367.163152794,9,1,784,0.021595327730383782,0
5588448.258026987,1888114.252362053,6,0,682,0.02153152511818986,0
4531184.399367356,1258033.2775243835,7,0,491,0.021449893608018467,0
3432468.668827207,2118590.4001445044,8,0,520,0.021664362033695702,0
3618917.8953674813,1372761.9616773291,5,0,346,0.02159926854554522,0
3167616.1690375153,1270987.4084927216,6,1,426,0.021701903989063156,0
3336355.5835391106,1737667.4627137457,7,0,306,0.02163000300326725,0
4865643.419901289,968322.7500848407,7,0,415,0.02139166152777064,0
3568480.0217784964,2010812.382199974,2,1,863,0.02197019066632394,0
6364104.13142524,972005.0940365783,1,0,665,0.021579570490101545,0
7974492.310671855,974972.6050884069,8,0,345,0.021297787953837348,0
3839893.517259914,1045155.1057958328,5,0,692,0.021519914604493765,0
5478809.001070755,1879750.018758061,10,0,322,0.021387278827334093,0
5999370.220605868,1191612.319240146,2,0,430,0.021576526904245604,0
5944004.541838549,826002.1078164156,3,0,426,0.02149531181959433,0
5151910.535832175,1197160.000032101,6,1,744,0.021576834852631826,0
6485364.836719445,1483978.8146597566,10,0,608,0.021302645065098515,0
5964497.905361314,909513.7581678072,6,0,732,0.02139423564128537,0
2524675.1553454045,924159.4454828282,8,0,772,0.0214783419626129,0
6738312.128778546,2555648.167049792,5,0,347,0.021599225524465866,0
6774581.6745334845,1069717.2980930565,5,0,381,0.021435275860697055,0
3473427.791642837,1338478.8156134966,7,1,408,0.02165310041390065,0
5075875.670895204,1316381.4996003571,10,0,562,0.021325249462319503,0
6366657.985622139,1289321.5961147791,5,0,330,0.021468314629097977,0
4581372.360841277,1810673.369984551,9,0,657,0.02146291815912606,0
7145956.095532024,1974071.4752360247,6,0,867,0.021485895811066556,0
9727744.98923872,1347022.7842342039,7,1,779,0.02147026053392233,0
3428027.9347300353,881760.8567038255,8,0,488,0.021397741027638046,0
2237910.7936924505,2137220.1139244516,5,0,304,0.022025623638991205,0
5607637.191209751,1452329.4544016586,4,1,585,0.021670610994064917,0
6443125.010252287,2365160.907428584,8,0,693,0.0214791063793143,0
4538267.252310462,377207.05121741863,10,0,754,0.021194735506405108,0
7906521.326642068,1597701.6106416602,9,0,725,0.021319867530254912,0
2322788.4005535026,2459303.1669381037,1,1,326,0.02237403242538901,0
6385837.246063222,1323367.932280921,3,0,426,0.021545874283452757,0
3788278.358482213,1387253.2883326819,4,0,434,0.02162657268333366,0
8438755.812414594,1647755.8457951695,7,0,834,0.021388882937255896,0
8985030.706336237,1220602.0905575212,6,0,630,0.021381912190081568,0
3466686.8244333044,1343964.0339736335,10,0,691,0.021420299135950966,0
3900885.7281828397,1331092.4529042984,10,0,307,0.021385896538310908,0
6719175.773959604,1186289.6327868134,1,0,560,0.021597212247635906,0
4225738.700420971,2114428.2751002796,4,0,498,0.021725942957965958,0
4909177.5641355235,1730539.0161482175,6,0,897,0.021542375699373364,0
5050776.84108482,1625314.116051651,3,0,685,0.02163071914320899,0
1160653.6876046872,1904285.5034450584,2,0,771,0.02264455041586838,0
4972324.507811526,1367822.0833982665,2,0,478,0.02163315738193842,0
3620544.451871652,1112898.0908235498,10,0,749,0.021360831107723997,0
4013754.355200456,1198687.8476927213,4,0,539,0.021576543273178362,0
7887264.006937629,1500891.5205523043,1,0,823,0.021607388446779015,0
2486986.2114414875,970394.1458135489,10,1,482,0.021545593219077355,0
6626410.373495955,1249869.4917066623,2,0,657,0.021569118158412327,0
4442074.139336383,1241941.6790642827,10,0,675,0.021340243364655377,0
4440479.663008331,2562278.1149145067,2,0,837,0.021856778818233617,0
6580743.792103423,113092.53003304172,4,0,381,0.021368090077564985,0
5680102.5891377805,1410190.1392971834,4,0,657,0.021539233619128937,0
6141225.994439062,2362846.8964073854,1,1,484,0.021874843207073013,0
6936369.321065722,1560922.232066227,7,0,587,0.02141093396793272,0
4337383.233633354,1876708.7367105463,7,1,361,0.021688156799273925,0
3775526.5309844995,1549913.157549884,10,0,806,0.021437211884930796,0
2829698.946884404,1166333.3093917598,10,0,761,0.021438441274432892,0
3349178.9400420897,379042.0327455434,10,0,329,0.021216996631440093,0
10898188.85061745,1602727.8435181514,1,0,330,0.02157537214194952,0
7489359.161473574,1112196.6976988045,8,0,592,0.02131722330600394,0
2297851.2675839574,1099832.2969173482,10,0,472,0.021487662020081635,0
2355084.08651286,1250506.372010444,7,1,427,0.02176095869447999,0
5963732.123436983,2372430.703311747,7,0,385,0.021538893888325996,0
6094529.594755934,2702418.7711269865,6,0,614,0.021609702145392574,0
6097767.670634729,1608603.9687642003,4,0,327,0.021550738096077576,0
4490088.412892604,1267616.388044136,8,1,421,0.02153976135834591,0
4749091.479994199,911386.7912743948,2,0,550,0.02157155345284644,0
5655759.048318715,1734270.0807730346,7,1,872,0.02159480650006072,0
5171786.012586661,2391452.800032572,3,0,702,0.021734856096932483,0
561399.2545049302,1376329.8064874215,3,0,742,0.023208086005180917,0
4540400.738849612,310501.9796233878,7,0,571,0.02129491812194836,0
3297187.1314793727,1835024.835907762,3,0,412,0.021804576685218135,0
5350422.837817024,1992699.8557250248,5,0,693,0.02159416456791808,0
10970518.00520682,707077.1798070763,8,0,318,0.021254973813786673,0
5734963.330948609,1588242.0918314764,4,0,764,0.02156046838549691,0
4372940.627655204,1725613.0080680493,7,0,490,0.021536525268069026,0
6843603.003954505,1463446.3489955307,7,0,792,0.021402644285388687,0
5965375.774418426,1104614.5404573232,2,0,462,0.021566564219114535,0
5840188.980903682,2007968.611781778,8,0,594,0.02146187688317448,0
6213701.186431342,1298310.1270156587,10,0,878,0.02128792422335534,0
9113087.129659083,757406.918650034,10,0,372,0.021194731829480822,0
2738223.1293481686,475262.75716515956,9,0,861,0.02129875421049019,0
5947264.1536229085,2130424.7599996547,6,0,608,0.02154660336667425,0
3147237.7400369234,1808331.988235559,5,0,601,0.021743872152416098,0
6111025.292684496,1543986.7735645846,1,0,607,0.021653575316675548,0
3162626.977027811,1279862.6815745982,1,0,423,0.021766169084518075,0
4165266.3727898314,1235500.7928984365,9,0,560,0.021389889660890563,0
4409820.171524188,962131.6757791943,4,0,494,0.021516949189392044,0
6951633.438689418,1284272.1777200575,1,0,650,0.021603278694175474,0
6836908.887884827,439956.3924399128,10,1,788,0.021304272380249227,0
2508565.247107231,1131968.1732657428,3,0,499,0.02172658899554456,0
5109868.221999697,1344531.241824453,6,0,807,0.02147617470481778,0
3580840.290501655,1804940.0235952095,8,0,879,0.021580549829424152,0
2482990.178649331,1480036.768313318,10,0,745,0.02157463627638529,0
4565965.899151259,1897461.5569377795,2,0,379,0.021737198391935827,0
4383034.423088361,2174567.552556715,8,0,768,0.021574682708181206,0
9853432.972691044,2029085.0469120508,1,0,741,0.021618966973185844,0
5865919.650721393,1735254.9236892783,2,0,571,0.021648512338196976,0
2244764.9984915257,1505931.339590392,8,0,642,0.021704090818300648,0
3870451.9916581158,1009605.9957932204,7,0,423,0.021437459186808998,0
7042766.590858797,1869972.0256896582,5,0,522,0.021514977191034786,0
9176885.54573985,2339873.6911107646,10,1,789,0.021445451737212014,0
1828033.3755240836,1671053.0198252092,2,0,596,0.02210643894319393,0
1240151.2297219099,2458629.5742130615,9,0,418,0.02263849437244795,0
8741930.350743564,737214.1459694582,5,0,375,0.02138078824718316,0
5779228.354741808,922918.3076102294,8,0,557,0.021325512396927558,0
3263414.5362472674,1927600.7538741312,4,0,831,0.021792821179547627,0
6069258.172244871,1632145.1050766255,9,0,650,0.021369374762255342,0
-271495.4780337559,2156891.088285904,10,0,576,0.015249353408912003,0
5006751.013194322,1492264.1796366302,7,0,554,0.021465010640643677,0
5655642.34568617,1066012.288735834,2,0,563,0.021569019741024088,0
6848540.27907566,1393203.3788974788,3,0,328,0.021543056889526704,0
2972208.0954149244,733658.0145381329,2,0,766,0.021612236716258375,0
5171374.322806718,935704.6634514828,5,0,334,0.021452337889630854,0
3149150.7478808253,1986221.998959005,2,0,593,0.02189654192655339,0
5510767.511348634,1936393.707234805,5,0,502,0.021578571547453722,0
3209307.355273952,1681502.1424030385,9,0,367,0.0215582503538141,0
4183798.3216795586,639461.2395197653,2,0,430,0.021542621081717672,0
3008369.210419542,1320798.2122435558,9,1,410,0.021618804846290595,0
6302272.483647314,887500.0556699747,7,0,823,0.021348565124034116,0
6716902.23331333,2088266.6268938826,7,0,587,0.021474525235822484,0
4530758.860085173,1208138.9332186994,5,0,342,0.021515818501932845,0
5076475.989920056,957126.1446092253,8,0,593,0.02134687593445559,0
2102817.1707329117,1514898.0825607122,7,1,584,0.02190125476458256,0
4400646.703986426,1179922.771582694,6,0,863,0.021479878078141064,0
4899590.7659165105,2241871.9551018532,2,0,318,0.021768301851210353,0
10241586.182059951,1132594.5512329047,6,0,806,0.021363203815709917,0
2776065.9484516727,800385.8703876844,2,0,846,0.021642955341693002,0
7928354.4775048755,423543.2421212422,1,0,347,0.02150601921435688,0
6993717.546931616,1484606.7487932923,9,0,518,0.021327424239350978,0
5561272.808980273,1219034.9430710368,5,0,487,0.021480674885664294,0
8517240.968390267,785547.6967441366,10,0,330,0.021201484976655437,0
5744210.945213726,2094613.2306278925,10,0,558,0.021403241333278443,0
5778318.391335857,1833622.573714621,4,0,643,0.021590380209857905,0
4893758.69396491,1485891.060531385,8,0,607,0.02143211208477134,0
7447137.764837255,2182163.1220854335,5,0,370,0.02153534683803268,0
7192938.467621768,1831268.0166993064,7,0,606,0.021432825063858765,0
3748645.425007575,1088572.0492407838,3,0,867,0.021607460784017894,0
2361505.610802465,980389.9180046169,8,1,398,0.021638144754236387,0
4594038.725208686,1908990.7722269306,8,0,320,0.021514991828510473,0
3399922.871204707,1698183.4782336755,3,0,864,0.021762313166528394,0
4872950.85076929,1584873.8839853308,9,0,305,0.02141108545020982,0
7474876.269368278,1076751.0985655463,8,0,530,0.021313924435027984,0
4085396.68982642,1803973.783502877,1,0,381,0.021793485168491333,0
4914353.23737685,1122250.5584330254,8,0,516,0.02137636747615822,0
5116045.46961679,1449006.672703161,4,0,634,0.02156512509867577,0
6696861.764410569,2223472.07319349,6,0,858,0.021527197577345315,0
506221.3320307899,1169582.8820949271,10,0,893,0.02284430464269997,0
3786599.4104694063,713505.3714635695,9,1,852,0.021433197768713375,0
5422567.384558946,973726.4040649448,5,0,758,0.021451323244434564,0
7400157.912853722,1997149.4133438116,7,0,386,0.02144414671119878,0
4016195.1049875896,1627365.5686901046,1,0,814,0.021766552306839423,0
1246894.5879162517,1435561.3106556232,9,1,812,0.022146320633057194,0
6239422.891932272,1245453.0973442153,6,1,886,0.02155257102405366,0
3729275.2223487413,1742679.953776595,4,0,777,0.021701449564536287,0
2620666.6818192773,1075447.5745048882,6,1,797,0.02170866401617096,0
3751309.220573552,1652832.784321298,5,1,748,0.02176808346114327,0
4630949.284688301,1134372.7155935215,3,0,887,0.021573810152424457,0
3790510.670923575,1051170.307362473,7,0,559,0.021449654623015953,0
588867.885801862,1181256.2825874942,3,0,836,0.022878048237073168,0
6794132.3937742645,1312296.276758019,2,0,499,0.021572474642045633,0
7549750.082557444,1475585.0820331485,4,0,762,0.021500114182330082,0
6303043.982679011,1617727.897555557,7,0,393,0.02143435496278559,0
2724628.6591503667,-344182.645714222,5,0,651,0.02122477508402943,0
4597016.932104964,1096174.7211266176,9,0,407,0.021346810777368934,0
4986957.369541083,1304215.0113219803,10,1,654,0.02145030311134478,0
6197588.77912382,2252531.019304165,7,0,768,0.02151344863562409,0
6336680.977436162,959998.6958089339,9,0,394,0.021282410752475205,0
3531652.4024430085,1581398.3090499563,9,0,390,0.021501840022524817,0
5163991.112827121,2247515.1548679187,2,0,343,0.021751760379929343,0
5914560.809230482,843515.7350263635,1,0,755,0.021572078702201278,0
7911644.644293534,1696987.6129322012,4,0,683,0.021514218596151404,0
6409013.0796494465,1098864.0830327398,4,0,322,0.021482345236160796,0
6578113.374751038,1247683.1288553828,2,0,322,0.021569897646770177,0
5167653.255858722,1098444.5830233428,3,0,533,0.021549819349683703,0
7820918.290407008,1134071.345792057,3,0,610,0.021499785859193318,0
5819525.591918995,2860956.0739532467,5,1,716,0.021805863512915646,0
3277824.179652859,1922227.9360358329,1,0,632,0.02190077634135198,0
7806739.940250382,2050868.9308931045,9,0,874,0.021364771758983957,0
6395806.545078055,1745996.7434182481,8,0,402,0.021409420429753745,0
4113911.9577430356,696871.605799021,8,0,799,0.021332694971785932,0
4041014.0652015135,1697478.9851616535,3,0,782,0.021703497680473697,0
5593151.090281524,2036464.8072536732,2,0,488,0.021699081498926086,0
5926369.5905351695,1073300.2629804444,1,0,759,0.021600584272033638,0
5394584.531262413,1982663.3335805633,6,0,488,0.02155349786779405,0
5622617.34688577,1852168.1049270395,10,0,650,0.021377146640290726,0
8399914.749152761,2426020.022406835,1,0,880,0.021680355151684004,0
7143086.304469772,1291108.4937431905,5,0,413,0.021452197273485258,0
5381271.182530048,951194.5088621366,9,0,403,0.021301119810030765,0
6882621.161534967,1319185.9453137273,9,0,807,0.02131216159208338,0
2934952.1929449206,2217785.4965818115,4,0,644,0.021915005044129923,0
5795854.099893618,585797.0595790185,7,1,320,0.021442561150152452,0
8618612.699466221,465812.1422844839,7,0,686,0.021284298272394045,0
4563908.209215253,1544697.6394658065,4,0,508,0.021606030382261558,0
3304732.1427618302,1278705.353612922,5,0,782,0.02160489885105419,0
3695822.2228138787,1503863.9465878424,9,0,772,0.021471571534073537,0
2820733.925315223,1972655.8856179325,7,0,692,0.021762212586977338,0
3430476.1837445935,1223715.3269405738,7,0,815,0.021508461293407333,0
4258983.802819942,563497.0845346897,10,0,487,0.02123116701123559,0
2188865.961642716,2522240.778599972,7,0,645,0.02209768390026828,0
5031236.667899206,1001385.856280612,9,0,651,0.02131761593165279,0
6804554.347573294,970481.4389939512,5,1,840,0.021547395639082076,0
3184487.639706159,2051860.0068612983,6,0,897,0.02175850092355173,0
8038567.8472835375,1307755.4394792411,3,0,346,0.02151288011181421,0
6021584.177055189,1468305.0739825945,1,0,376,0.02164704635266094,0
7061161.171248115,1741395.062030159,2,0,642,0.02161207128316124,0
3684330.8922957256,2041791.551554998,8,0,490,0.021617675057475937,0
6709050.454133231,1333269.653409114,1,0,842,0.02161363477301213,0
2816132.199209374,2259976.0029571494,10,1,335,0.021850964846769988,0
6780495.001673018,432100.0756325973,7,0,723,0.021291467194942598,0
5343678.679587062,1879893.6184765385,5,0,650,0.02157887814874284,0
6106502.439969568,1080236.2209911714,6,1,487,0.021535750942878313,0
2648810.788750297,2186135.6583039956,8,0,826,0.021818488813267548,0
3209860.3154467903,1571022.2394152726,4,0,633,0.021717846095870224,0
6194456.43650677,1163547.3339952992,6,0,782,0.021420415617668026,0
3103303.9915515985,1831420.5465108163,3,0,515,0.021829468231567225,0
5926412.584198246,1946594.1736036257,7,0,457,0.02148753303022215,0
2265724.3870795085,1820947.061429319,2,0,540,0.022024650718907753,0
6696348.425333336,985151.8801834697,8,1,595,0.02143963278089656,0
2534953.370462982,1257991.4381889575,7,0,761,0.02161180621153511,0
6104599.875359046,1497963.5814392825,8,0,344,0.02138897345945797,0
6251261.867292002,1479370.1736749697,2,0,794,0.02160469141206939,0
3606456.3631408503,1874872.7377191738,3,0,474,0.021777413255079852,0
6164053.134169454,492549.3837466958,4,0,645,0.021414542453528505,0
5520884.526667112,1667163.5272767516,9,0,355,0.021393855010302564,0
3922316.2876145234,1355009.3227816802,5,0,865,0.02157418549268547,0
2982890.6318475837,1080749.691808024,6,0,640,0.021549637575163066,0
1074748.6166548417,1128756.6111152002,1,1,407,0.022367721860437846,0
5699300.094599388,1392731.167741018,4,1,513,0.021659781332062082,0
1870394.4572758898,-300542.5522297588,4,0,798,0.021236357386960714,0
5190688.398882616,1149355.214604225,10,0,696,0.0212971694861099,0
4473103.567835501,1062092.5876768534,8,0,849,0.021383090735027928,0
6358285.550876391,1766391.6046613122,8,0,796,0.021412989123142007,0
4395909.001020271,1097236.6587447398,10,1,472,0.021441474122422054,0
4341104.427305818,1392443.099914755,6,0,404,0.021518858812855757,0
6463741.408576591,2271138.313830651,8,0,851,0.02146746614748029,0
5670116.058168235,1997175.7599077118,9,0,778,0.021431074154504334,0
5632311.914365556,1951135.6999717264,5,0,698,0.021574894093738594,0
5938535.179617053,1250063.7847945741,1,0,733,0.021622354274104562,0
1928855.7535857884,1771516.1396448263,1,0,493,0.022146656148360346,0
6513577.359973963,1383051.099773203,2,1,765,0.02171011705674858,0
6224937.588027204,1401953.394661531,2,0,640,0.02159622189344471,0
2966633.742847006,1704842.6718732747,5,0,358,0.021743942464232422,0
4511839.052651597,1201503.205789534,7,0,837,0.021441495890222297,0
4921385.424744737,2246501.552221602,7,0,777,0.021582344068968657,0
4731006.431196535,1419934.9302010315,4,0,402,0.021577645874756517,0
5667719.933137069,1809180.2831298325,4,0,832,0.021591772354629467,0
7862733.563662367,2227800.2396286493,10,1,891,0.021466456979042994,0
7163533.455345657,2015826.8872875874,3,0,621,0.02160080299619183,0
2375561.6131371874,795540.4486547376,2,0,848,0.02167744473063896,0
6244139.980612097,1722447.947504942,3,0,313,0.021596691922488028,0
7657866.639070819,1925359.6972303235,8,0,755,0.02139344655808306,0
5773617.041378405,1945931.5110803745,1,0,520,0.021716070336212735,0
7181960.8503719345,943352.5829426844,4,0,690,0.021452642308133825,0
9024540.89140153,1171482.381491338,7,0,472,0.02134040986076106,0
7047419.092213962,1997279.117870811,5,0,380,0.021528226102546903,0
5498617.191283458,1119119.8146586772,2,0,635,0.021580159321172257,0
7090176.948169507,1350151.971667843,1,0,524,0.021607486694260575,0
5289775.666193782,2287937.9047509846,6,0,334,0.021601632145913468,0
5047806.086569911,1476100.374807605,5,0,487,0.021534905244643725,0
4297171.528572535,1136612.9310830785,3,0,523,0.02158828760674918,0
8126826.717664216,1061191.3215685475,9,0,793,0.021266917198178966,0
3363142.668115997,1666359.664792594,3,0,610,0.02175935062371316,0
8064735.449356232,833425.9957613955,2,0,820,0.021505960466394972,0
5999728.247480743,1376332.018051791,5,1,880,0.021611663767184635,0
2201387.650396117,1666615.267495011,9,0,839,0.021730909323444285,0
5735298.585982843,2149574.9102738337,8,0,668,0.02148481984821903,0
